"Fecha";"Mercado";"Producto";"Precio"
"16-04-13";"Rosario";"Soja";"U$S 319.88"
"17-04-13";"Rosario";"Soja";"U$S 322.54"
"18-04-13";"Rosario";"Soja";"U$S 330.3"
"19-04-13";"Rosario";"Soja";"U$S 326.3"
"22-04-13";"Rosario";"Soja";"U$S 317.98"
"23-04-13";"Rosario";"Soja";"U$S 318.06"
"25-04-13";"Rosario";"Soja";"U$S 320.32"
"26-04-13";"Rosario";"Soja";"U$S 320.59"
"29-04-13";"Rosario";"Soja";"U$S 323.94"
"30-04-13";"Rosario";"Soja";"U$S 327.36"
"02-05-13";"Rosario";"Soja";"U$S 319.28"
"03-05-13";"Rosario";"Soja";"U$S 323.72"
"08-05-13";"Rosario";"Soja";"U$S 325.66"
"09-05-13";"Rosario";"Soja";"U$S 326.37"
"10-05-13";"Rosario";"Soja";"U$S 325.11"
"13-05-13";"Rosario";"Soja";"U$S 328.11"
"14-05-13";"Rosario";"Soja";"U$S 329.13"
"15-05-13";"Rosario";"Soja";"U$S 326.96"
"16-05-13";"Rosario";"Soja";"U$S 328.68"
"17-05-13";"Rosario";"Soja";"U$S 330.4"
"20-05-13";"Rosario";"Soja";"U$S 332.7"
"21-05-13";"Rosario";"Soja";"U$S 334.98"
"22-05-13";"Rosario";"Soja";"U$S 337.3"
"23-05-13";"Rosario";"Soja";"U$S 339.07"
"24-05-13";"Rosario";"Soja";"U$S 332.89"
"27-05-13";"Rosario";"Soja";"U$S 326.38"
"04-06-13";"Rosario";"Soja";"U$S 328.98"
"05-06-13";"Rosario";"Soja";"U$S 328.29"
"11-06-13";"Rosario";"Soja";"U$S 323.92"
"26-06-13";"Rosario";"Soja";"U$S 318.48"
"27-06-13";"Rosario";"Soja";"U$S 318.77"
"01-07-13";"Rosario";"Soja";"U$S 319.48"
"02-07-13";"Rosario";"Soja";"U$S 319.24"
"08-07-13";"Rosario";"Soja";"U$S 322.67"
"15-07-13";"Rosario";"Soja";"U$S 322.34"
"16-07-13";"Rosario";"Soja";"U$S 327.51"
"06-08-13";"Rosario";"Soja";"U$S 292.51"
"07-08-13";"Rosario";"Soja";"U$S 294.21"
"08-08-13";"Rosario";"Soja";"U$S 297.83"
"09-08-13";"Rosario";"Soja";"U$S 296.82"
"12-08-13";"Rosario";"Soja";"U$S 305.3"
"13-08-13";"Rosario";"Soja";"U$S 305.65"
"14-08-13";"Rosario";"Soja";"U$S 308.01"
"15-08-13";"Rosario";"Soja";"U$S 314.57"
"16-08-13";"Rosario";"Soja";"U$S 316.4"
"20-08-13";"Rosario";"Soja";"U$S 321.36"
"21-08-13";"Rosario";"Soja";"U$S 321.97"
"22-08-13";"Rosario";"Soja";"U$S 320.81"
"23-08-13";"Rosario";"Soja";"U$S 322.19"
"26-08-13";"Rosario";"Soja";"U$S 333.45"
"27-08-13";"Rosario";"Soja";"U$S 333.16"
"29-08-13";"Rosario";"Soja";"U$S 332.1"
"02-09-13";"Rosario";"Soja";"U$S 331.52"
"03-09-13";"Rosario";"Soja";"U$S 338.66"
"04-09-13";"Rosario";"Soja";"U$S 333.22"
"05-09-13";"Rosario";"Soja";"U$S 337.78"
"06-09-13";"Rosario";"Soja";"U$S 339.41"
"09-09-13";"Rosario";"Soja";"U$S 339.24"
"10-09-13";"Rosario";"Soja";"U$S 340.16"
"11-09-13";"Rosario";"Soja";"U$S 341.11"
"12-09-13";"Rosario";"Soja";"U$S 347.03"
"13-09-13";"Rosario";"Soja";"U$S 344.45"
"17-09-13";"Rosario";"Soja";"U$S 336.12"
"18-09-13";"Rosario";"Soja";"U$S 337.68"
"19-09-13";"Rosario";"Soja";"U$S 337.1"
"20-09-13";"Rosario";"Soja";"U$S 336.75"
"23-09-13";"Rosario";"Soja";"U$S 335.82"
"24-09-13";"Rosario";"Soja";"U$S 336.16"
"26-09-13";"Rosario";"Soja";"U$S 337.14"
"01-10-13";"Rosario";"Soja";"U$S 328.45"
"02-10-13";"Rosario";"Soja";"U$S 331.38"
"03-10-13";"Rosario";"Soja";"U$S 337.58"
"04-10-13";"Rosario";"Soja";"U$S 338.55"
"08-10-13";"Rosario";"Soja";"U$S 339.23"
"09-10-13";"Rosario";"Soja";"U$S 341.75"
"10-10-13";"Rosario";"Soja";"U$S 343.8"
"11-10-13";"Rosario";"Soja";"U$S 340.71"
"16-10-13";"Rosario";"Soja";"U$S 343.26"
"17-10-13";"Rosario";"Soja";"U$S 344.39"
"21-10-13";"Rosario";"Soja";"U$S 345.62"
"22-10-13";"Rosario";"Soja";"U$S 345.56"
"23-10-13";"Rosario";"Soja";"U$S 349.59"
"31-10-13";"Rosario";"Soja";"U$S 342.52"
"01-11-13";"Rosario";"Soja";"U$S 340.25"
"04-11-13";"Rosario";"Soja";"U$S 340.57"
"05-11-13";"Rosario";"Soja";"U$S 341.06"
"06-11-13";"Rosario";"Soja";"U$S 341.56"
"07-11-13";"Rosario";"Soja";"U$S 343.03"
"08-11-13";"Rosario";"Soja";"U$S 346.75"
"11-11-13";"Rosario";"Soja";"U$S 348.23"
"12-11-13";"Rosario";"Soja";"U$S 350.9"
"13-11-13";"Rosario";"Soja";"U$S 351.35"
"14-11-13";"Rosario";"Soja";"U$S 353.65"
"15-11-13";"Rosario";"Soja";"U$S 350.29"
"18-11-13";"Rosario";"Soja";"U$S 350.6"
"19-11-13";"Rosario";"Soja";"U$S 347.08"
"20-11-13";"Rosario";"Soja";"U$S 347.17"
"21-11-13";"Rosario";"Soja";"U$S 348.74"
"17-12-13";"Rosario";"Soja";"U$S 334.02"
"18-12-13";"Rosario";"Soja";"U$S 331.92"
"19-12-13";"Rosario";"Soja";"U$S 331.09"
"10-01-14";"Rosario";"Soja";"U$S 320.68"
"15-01-14";"Rosario";"Soja";"U$S 325.24"
"16-01-14";"Rosario";"Soja";"U$S 326.25"
"24-01-14";"Rosario";"Soja";"U$S 322.5"
"27-01-14";"Rosario";"Soja";"U$S 321.85"
"28-01-14";"Rosario";"Soja";"U$S 323.35"
"29-01-14";"Rosario";"Soja";"U$S 323.55"
"30-01-14";"Rosario";"Soja";"U$S 325.39"
"31-01-14";"Rosario";"Soja";"U$S 327.22"
"03-02-14";"Rosario";"Soja";"U$S 330.04"
"04-02-14";"Rosario";"Soja";"U$S 336.37"
"05-02-14";"Rosario";"Soja";"U$S 337.34"
"06-02-14";"Rosario";"Soja";"U$S 345.18"
"07-02-14";"Rosario";"Soja";"U$S 353.06"
"10-02-14";"Rosario";"Soja";"U$S 353.2"
"11-02-14";"Rosario";"Soja";"U$S 345.07"
"12-02-14";"Rosario";"Soja";"U$S 345.29"
"13-02-14";"Rosario";"Soja";"U$S 354.47"
"14-02-14";"Rosario";"Soja";"U$S 353.43"
"17-02-14";"Rosario";"Soja";"U$S 349.87"
"18-02-14";"Rosario";"Soja";"U$S 356.03"
"19-02-14";"Rosario";"Soja";"U$S 356.64"
"20-02-14";"Rosario";"Soja";"U$S 354.15"
"21-02-14";"Rosario";"Soja";"U$S 345.06"
"24-02-14";"Rosario";"Soja";"U$S 347.55"
"25-02-14";"Rosario";"Soja";"U$S 348.2"
"26-02-14";"Rosario";"Soja";"U$S 349.96"
"27-02-14";"Rosario";"Soja";"U$S 356.73"
"28-02-14";"Rosario";"Soja";"U$S 357.51"
"05-03-14";"Rosario";"Soja";"U$S 359.14"
"06-03-14";"Rosario";"Soja";"U$S 364.63"
"07-03-14";"Rosario";"Soja";"U$S 377.94"
"10-03-14";"Rosario";"Soja";"U$S 335.84"
"11-03-14";"Rosario";"Soja";"U$S 335.45"
"12-03-14";"Rosario";"Soja";"U$S 327.54"
"13-03-14";"Rosario";"Soja";"U$S 327.42"
"14-03-14";"Rosario";"Soja";"U$S 326.96"
"17-03-14";"Rosario";"Soja";"U$S 334.6"
"18-03-14";"Rosario";"Soja";"U$S 337.48"
"19-03-14";"Rosario";"Soja";"U$S 343.27"
"20-03-14";"Rosario";"Soja";"U$S 340.87"
"21-03-14";"Rosario";"Soja";"U$S 311.01"
"25-03-14";"Rosario";"Soja";"U$S 305.43"
"26-03-14";"Rosario";"Soja";"U$S 305.59"
"27-03-14";"Rosario";"Soja";"U$S 306.13"
"28-03-14";"Rosario";"Soja";"U$S 306.14"
"31-03-14";"Rosario";"Soja";"U$S 308.67"
"01-04-14";"Rosario";"Soja";"U$S 313.67"
"03-04-14";"Rosario";"Soja";"U$S 307.25"
"04-04-14";"Rosario";"Soja";"U$S 306.25"
"07-04-14";"Rosario";"Soja";"U$S 305.59"
"08-04-14";"Rosario";"Soja";"U$S 307.59"
"09-04-14";"Rosario";"Soja";"U$S 312.5"
"10-04-14";"Rosario";"Soja";"U$S 309"
"11-04-14";"Rosario";"Soja";"U$S 305"
"14-04-14";"Rosario";"Soja";"U$S 305.59"
"15-04-14";"Rosario";"Soja";"U$S 311.75"
"16-04-14";"Rosario";"Soja";"U$S 312.46"
"21-04-14";"Rosario";"Soja";"U$S 305"
"22-04-14";"Rosario";"Soja";"U$S 305.96"
"23-04-14";"Rosario";"Soja";"U$S 306.25"
"24-04-14";"Rosario";"Soja";"U$S 302.46"
"25-04-14";"Rosario";"Soja";"U$S 308.75"
"28-04-14";"Rosario";"Soja";"U$S 312.46"
"29-04-14";"Rosario";"Soja";"U$S 313.3"
"30-04-14";"Rosario";"Soja";"U$S 312.17"
"05-05-14";"Rosario";"Soja";"U$S 306.09"
"06-05-14";"Rosario";"Soja";"U$S 306.63"
"07-05-14";"Rosario";"Soja";"U$S 306.84"
"08-05-14";"Rosario";"Soja";"U$S 312.46"
"09-05-14";"Rosario";"Soja";"U$S 314.55"
"12-05-14";"Rosario";"Soja";"U$S 313.32"
"13-05-14";"Rosario";"Soja";"U$S 317.92"
"14-05-14";"Rosario";"Soja";"U$S 317.82"
"15-05-14";"Rosario";"Soja";"U$S 319.72"
"16-05-14";"Rosario";"Soja";"U$S 318.1"
"19-05-14";"Rosario";"Soja";"U$S 322.7"
"20-05-14";"Rosario";"Soja";"U$S 323.2"
"21-05-14";"Rosario";"Soja";"U$S 323.99"
"22-05-14";"Rosario";"Soja";"U$S 328.79"
"23-05-14";"Rosario";"Soja";"U$S 327.38"
"26-05-14";"Rosario";"Soja";"U$S 324.82"
"28-05-14";"Rosario";"Soja";"U$S 322.02"
"29-05-14";"Rosario";"Soja";"U$S 324.46"
"30-05-14";"Rosario";"Soja";"U$S 320.54"
"02-06-14";"Rosario";"Soja";"U$S 323.44"
"03-06-14";"Rosario";"Soja";"U$S 316.86"
"04-06-14";"Rosario";"Soja";"U$S 316.43"
"05-06-14";"Rosario";"Soja";"U$S 313.65"
"06-06-14";"Rosario";"Soja";"U$S 313.65"
"09-06-14";"Rosario";"Soja";"U$S 311.19"
"10-06-14";"Rosario";"Soja";"U$S 311.69"
"11-06-14";"Rosario";"Soja";"U$S 309.88"
"12-06-14";"Rosario";"Soja";"U$S 301.14"
"13-06-14";"Rosario";"Soja";"U$S 301.23"
"16-06-14";"Rosario";"Soja";"U$S 301.39"
"17-06-14";"Rosario";"Soja";"U$S 300.78"
"18-06-14";"Rosario";"Soja";"U$S 302.58"
"19-06-14";"Rosario";"Soja";"U$S 307.26"
"23-06-14";"Rosario";"Soja";"U$S 308.12"
"24-06-14";"Rosario";"Soja";"U$S 305.04"
"25-06-14";"Rosario";"Soja";"U$S 307.43"
"26-06-14";"Rosario";"Soja";"U$S 310.5"
"27-06-14";"Rosario";"Soja";"U$S 309.89"
"01-07-14";"Rosario";"Soja";"U$S 296.62"
"02-07-14";"Rosario";"Soja";"U$S 297.98"
"03-07-14";"Rosario";"Soja";"U$S 296.14"
"07-07-14";"Rosario";"Soja";"U$S 293.61"
"10-07-14";"Rosario";"Soja";"U$S 290.94"
"11-07-14";"Rosario";"Soja";"U$S 287.45"
"14-07-14";"Rosario";"Soja";"U$S 289.57"
"15-07-14";"Rosario";"Soja";"U$S 288.59"
"16-07-14";"Rosario";"Soja";"U$S 293.48"
"17-07-14";"Rosario";"Soja";"U$S 294.87"
"18-07-14";"Rosario";"Soja";"U$S 295.34"
"21-07-14";"Rosario";"Soja";"U$S 295.34"
"22-07-14";"Rosario";"Soja";"U$S 298.8"
"23-07-14";"Rosario";"Soja";"U$S 301.51"
"24-07-14";"Rosario";"Soja";"U$S 304.59"
"25-07-14";"Rosario";"Soja";"U$S 303.25"
"28-07-14";"Rosario";"Soja";"U$S 306.57"
"29-07-14";"Rosario";"Soja";"U$S 305.18"
"01-08-14";"Rosario";"Soja";"U$S 288.37"
"05-08-14";"Rosario";"Soja";"U$S 291.24"
"06-08-14";"Rosario";"Soja";"U$S 293.99"
"07-08-14";"Rosario";"Soja";"U$S 295.08"
"08-08-14";"Rosario";"Soja";"U$S 297.06"
"11-08-14";"Rosario";"Soja";"U$S 302.06"
"13-08-14";"Rosario";"Soja";"U$S 292.52"
"14-08-14";"Rosario";"Soja";"U$S 297.33"
"15-08-14";"Rosario";"Soja";"U$S 297.67"
"21-08-14";"Rosario";"Soja";"U$S 286.48"
"22-08-14";"Rosario";"Soja";"U$S 289.11"
"28-08-14";"Rosario";"Soja";"U$S 281.86"
"29-08-14";"Rosario";"Soja";"U$S 283.3"
"01-09-14";"Rosario";"Soja";"U$S 283.1"
"02-09-14";"Rosario";"Soja";"U$S 284.03"
"03-09-14";"Rosario";"Soja";"U$S 274.28"
"04-09-14";"Rosario";"Soja";"U$S 269.61"
"05-09-14";"Rosario";"Soja";"U$S 274.51"
"09-09-14";"Rosario";"Soja";"U$S 272.38"
"10-09-14";"Rosario";"Soja";"U$S 271.67"
"12-09-14";"Rosario";"Soja";"U$S 269.58"
"15-09-14";"Rosario";"Soja";"U$S 271.6"
"16-09-14";"Rosario";"Soja";"U$S 270.74"
"17-09-14";"Rosario";"Soja";"U$S 272.66"
"18-09-14";"Rosario";"Soja";"U$S 269.69"
"19-09-14";"Rosario";"Soja";"U$S 265.38"
"22-09-14";"Rosario";"Soja";"U$S 258.69"
"23-09-14";"Rosario";"Soja";"U$S 262.47"
"24-09-14";"Rosario";"Soja";"U$S 264.25"
"25-09-14";"Rosario";"Soja";"U$S 265.31"
"26-09-14";"Rosario";"Soja";"U$S 264.53"
"29-09-14";"Rosario";"Soja";"U$S 269.15"
"30-09-14";"Rosario";"Soja";"U$S 269.87"
"08-10-14";"Rosario";"Soja";"U$S 264.38"
"09-10-14";"Rosario";"Soja";"U$S 268.6"
"14-10-14";"Rosario";"Soja";"U$S 273.81"
"15-10-14";"Rosario";"Soja";"U$S 273.81"
"16-10-14";"Rosario";"Soja";"U$S 276.37"
"17-10-14";"Rosario";"Soja";"U$S 273.71"
"20-10-14";"Rosario";"Soja";"U$S 270.38"
"21-10-14";"Rosario";"Soja";"U$S 276.86"
"22-10-14";"Rosario";"Soja";"U$S 279.77"
"23-10-14";"Rosario";"Soja";"U$S 282.6"
"24-10-14";"Rosario";"Soja";"U$S 280.62"
"27-10-14";"Rosario";"Soja";"U$S 287.88"
"28-10-14";"Rosario";"Soja";"U$S 293.81"
"29-10-14";"Rosario";"Soja";"U$S 299.14"
"31-10-14";"Rosario";"Soja";"U$S 294.12"
"03-11-14";"Rosario";"Soja";"U$S 290.9"
"04-11-14";"Rosario";"Soja";"U$S 287.53"
"05-11-14";"Rosario";"Soja";"U$S 288.32"
"06-11-14";"Rosario";"Soja";"U$S 293.02"
"07-11-14";"Rosario";"Soja";"U$S 291.42"
"10-11-14";"Rosario";"Soja";"U$S 290.28"
"11-11-14";"Rosario";"Soja";"U$S 292.6"
"12-11-14";"Rosario";"Soja";"U$S 293.65"
"13-11-14";"Rosario";"Soja";"U$S 294.36"
"14-11-14";"Rosario";"Soja";"U$S 289.04"
"17-11-14";"Rosario";"Soja";"U$S 290.77"
"18-11-14";"Rosario";"Soja";"U$S 290.18"
"19-11-14";"Rosario";"Soja";"U$S 286.59"
"20-11-14";"Rosario";"Soja";"U$S 287.76"
"21-11-14";"Rosario";"Soja";"U$S 288.87"
"25-11-14";"Rosario";"Soja";"U$S 293.32"
"26-11-14";"Rosario";"Soja";"U$S 292.15"
"03-12-14";"Rosario";"Soja";"U$S 275.11"
"04-12-14";"Rosario";"Soja";"U$S 282.49"
"05-12-14";"Rosario";"Soja";"U$S 290.99"
"09-12-14";"Rosario";"Soja";"U$S 296.77"
"10-12-14";"Rosario";"Soja";"U$S 284.18"
"11-12-14";"Rosario";"Soja";"U$S 294.15"
"12-12-14";"Rosario";"Soja";"U$S 292.36"
"15-12-14";"Rosario";"Soja";"U$S 292.36"
"18-12-14";"Rosario";"Soja";"U$S 288.3"
"22-12-14";"Rosario";"Soja";"U$S 290.06"
"23-12-14";"Rosario";"Soja";"U$S 292.4"
"29-12-14";"Rosario";"Soja";"U$S 293.5"
"30-12-14";"Rosario";"Soja";"U$S 292.36"
"02-01-15";"Rosario";"Soja";"U$S 281.71"
"05-01-15";"Rosario";"Soja";"U$S 293.07"
"06-01-15";"Rosario";"Soja";"U$S 293.75"
"07-01-15";"Rosario";"Soja";"U$S 291.21"
"08-01-15";"Rosario";"Soja";"U$S 290.39"
"09-01-15";"Rosario";"Soja";"U$S 291.58"
"12-01-15";"Rosario";"Soja";"U$S 284.6"
"13-01-15";"Rosario";"Soja";"U$S 284.53"
"14-01-15";"Rosario";"Soja";"U$S 285.63"
"15-01-15";"Rosario";"Soja";"U$S 279.17"
"16-01-15";"Rosario";"Soja";"U$S 282.53"
"19-01-15";"Rosario";"Soja";"U$S 283.56"
"20-01-15";"Rosario";"Soja";"U$S 281.85"
"21-01-15";"Rosario";"Soja";"U$S 285.17"
"22-01-15";"Rosario";"Soja";"U$S 285"
"23-01-15";"Rosario";"Soja";"U$S 281.74"
"26-01-15";"Rosario";"Soja";"U$S 279.42"
"27-01-15";"Rosario";"Soja";"U$S 278.13"
"28-01-15";"Rosario";"Soja";"U$S 278.07"
"29-01-15";"Rosario";"Soja";"U$S 275.65"
"30-01-15";"Rosario";"Soja";"U$S 267.24"
"02-02-15";"Rosario";"Soja";"U$S 266.87"
"03-02-15";"Rosario";"Soja";"U$S 274.56"
"04-02-15";"Rosario";"Soja";"U$S 269.63"
"05-02-15";"Rosario";"Soja";"U$S 272.52"
"06-02-15";"Rosario";"Soja";"U$S 270.82"
"09-02-15";"Rosario";"Soja";"U$S 270.6"
"10-02-15";"Rosario";"Soja";"U$S 269.83"
"11-02-15";"Rosario";"Soja";"U$S 271.95"
"12-02-15";"Rosario";"Soja";"U$S 274.16"
"13-02-15";"Rosario";"Soja";"U$S 276.34"
"18-02-15";"Rosario";"Soja";"U$S 276.18"
"19-02-15";"Rosario";"Soja";"U$S 276.53"
"20-02-15";"Rosario";"Soja";"U$S 276"
"23-02-15";"Rosario";"Soja";"U$S 274.4"
"24-02-15";"Rosario";"Soja";"U$S 275.29"
"25-02-15";"Rosario";"Soja";"U$S 269.43"
"26-02-15";"Rosario";"Soja";"U$S 263.73"
"27-02-15";"Rosario";"Soja";"U$S 263.58"
"02-03-15";"Rosario";"Soja";"U$S 256.5"
"03-03-15";"Rosario";"Soja";"U$S 257.47"
"04-03-15";"Rosario";"Soja";"U$S 257.32"
"05-03-15";"Rosario";"Soja";"U$S 262.63"
"06-03-15";"Rosario";"Soja";"U$S 269.47"
"09-03-15";"Rosario";"Soja";"U$S 274.42"
"10-03-15";"Rosario";"Soja";"U$S 273.66"
"12-03-15";"Rosario";"Soja";"U$S 250"
"13-03-15";"Rosario";"Soja";"U$S 248.21"
"16-03-15";"Rosario";"Soja";"U$S 239.67"
"17-03-15";"Rosario";"Soja";"U$S 232.73"
"18-03-15";"Rosario";"Soja";"U$S 227.51"
"19-03-15";"Rosario";"Soja";"U$S 224.02"
"20-03-15";"Rosario";"Soja";"U$S 224.58"
"25-03-15";"Rosario";"Soja";"U$S 223.27"
"26-03-15";"Rosario";"Soja";"U$S 222.58"
"27-03-15";"Rosario";"Soja";"U$S 221"
"30-03-15";"Rosario";"Soja";"U$S 219.49"
"31-03-15";"Rosario";"Soja";"U$S 218.54"
"01-04-15";"Rosario";"Soja";"U$S 220.35"
"06-04-15";"Rosario";"Soja";"U$S 217.42"
"07-04-15";"Rosario";"Soja";"U$S 214.46"
"08-04-15";"Rosario";"Soja";"U$S 214.91"
"09-04-15";"Rosario";"Soja";"U$S 213.11"
"10-04-15";"Rosario";"Soja";"U$S 208.81"
"13-04-15";"Rosario";"Soja";"U$S 208.11"
"14-04-15";"Rosario";"Soja";"U$S 214.5"
"15-04-15";"Rosario";"Soja";"U$S 216.78"
"16-04-15";"Rosario";"Soja";"U$S 216.9"
"17-04-15";"Rosario";"Soja";"U$S 217.44"
"20-04-15";"Rosario";"Soja";"U$S 221.73"
"21-04-15";"Rosario";"Soja";"U$S 219.18"
"22-04-15";"Rosario";"Soja";"U$S 214.78"
"23-04-15";"Rosario";"Soja";"U$S 216.88"
"24-04-15";"Rosario";"Soja";"U$S 212.6"
"27-04-15";"Rosario";"Soja";"U$S 213.27"
"28-04-15";"Rosario";"Soja";"U$S 215.24"
"29-04-15";"Rosario";"Soja";"U$S 216.47"
"30-04-15";"Rosario";"Soja";"U$S 215"
"04-05-15";"Rosario";"Soja";"U$S 215.44"
"05-05-15";"Rosario";"Soja";"U$S 218.23"
"06-05-15";"Rosario";"Soja";"U$S 219.68"
"07-05-15";"Rosario";"Soja";"U$S 217.95"
"08-05-15";"Rosario";"Soja";"U$S 217.85"
"11-05-15";"Rosario";"Soja";"U$S 211.13"
"12-05-15";"Rosario";"Soja";"U$S 211.5"
"13-05-15";"Rosario";"Soja";"U$S 211.97"
"14-05-15";"Rosario";"Soja";"U$S 212.43"
"15-05-15";"Rosario";"Soja";"U$S 211.24"
"20-05-15";"Rosario";"Soja";"U$S 210.89"
"01-06-15";"Rosario";"Soja";"U$S 205.65"
"02-06-15";"Rosario";"Soja";"U$S 211.31"
"03-06-15";"Rosario";"Soja";"U$S 212.06"
"04-06-15";"Rosario";"Soja";"U$S 211.76"
"05-06-15";"Rosario";"Soja";"U$S 210.78"
"08-06-15";"Rosario";"Soja";"U$S 212.91"
"09-06-15";"Rosario";"Soja";"U$S 213.9"
"10-06-15";"Rosario";"Soja";"U$S 210.43"
"11-06-15";"Rosario";"Soja";"U$S 209.81"
"12-06-15";"Rosario";"Soja";"U$S 210.58"
"15-06-15";"Rosario";"Soja";"U$S 207.39"
"16-06-15";"Rosario";"Soja";"U$S 211.19"
"17-06-15";"Rosario";"Soja";"U$S 215.47"
"18-06-15";"Rosario";"Soja";"U$S 215.42"
"19-06-15";"Rosario";"Soja";"U$S 209.81"
"22-06-15";"Rosario";"Soja";"U$S 215.21"
"23-06-15";"Rosario";"Soja";"U$S 211.8"
"24-06-15";"Rosario";"Soja";"U$S 215.02"
"25-06-15";"Rosario";"Soja";"U$S 217.68"
"26-06-15";"Rosario";"Soja";"U$S 218.11"
"29-06-15";"Rosario";"Soja";"U$S 211.38"
"30-06-15";"Rosario";"Soja";"U$S 220.07"
"01-07-15";"Rosario";"Soja";"U$S 219.4"
"02-07-15";"Rosario";"Soja";"U$S 222.38"
"03-07-15";"Rosario";"Soja";"U$S 221.88"
"06-07-15";"Rosario";"Soja";"U$S 221.78"
"07-07-15";"Rosario";"Soja";"U$S 219.77"
"08-07-15";"Rosario";"Soja";"U$S 224.83"
"10-07-15";"Rosario";"Soja";"U$S 230.71"
"13-07-15";"Rosario";"Soja";"U$S 230.61"
"14-07-15";"Rosario";"Soja";"U$S 231.6"
"15-07-15";"Rosario";"Soja";"U$S 231.7"
"16-07-15";"Rosario";"Soja";"U$S 232.99"
"17-07-15";"Rosario";"Soja";"U$S 232.89"
"20-07-15";"Rosario";"Soja";"U$S 230.58"
"21-07-15";"Rosario";"Soja";"U$S 233.18"
"22-07-15";"Rosario";"Soja";"U$S 237.97"
"23-07-15";"Rosario";"Soja";"U$S 232.95"
"28-07-15";"Rosario";"Soja";"U$S 221.18"
"29-07-15";"Rosario";"Soja";"U$S 230.89"
"30-07-15";"Rosario";"Soja";"U$S 228.58"
"31-07-15";"Rosario";"Soja";"U$S 223.07"
"03-08-15";"Rosario";"Soja";"U$S 223.49"
"04-08-15";"Rosario";"Soja";"U$S 227.72"
"05-08-15";"Rosario";"Soja";"U$S 228.68"
"06-08-15";"Rosario";"Soja";"U$S 226.95"
"07-08-15";"Rosario";"Soja";"U$S 228.46"
"10-08-15";"Rosario";"Soja";"U$S 234.27"
"11-08-15";"Rosario";"Soja";"U$S 228.68"
"13-08-15";"Rosario";"Soja";"U$S 221.93"
"14-08-15";"Rosario";"Soja";"U$S 221.86"
"18-08-15";"Rosario";"Soja";"U$S 224.99"
"19-08-15";"Rosario";"Soja";"U$S 225.38"
"20-08-15";"Rosario";"Soja";"U$S 231.23"
"21-08-15";"Rosario";"Soja";"U$S 230.02"
"25-08-15";"Rosario";"Soja";"U$S 230.8"
"31-08-15";"Rosario";"Soja";"U$S 231.43"
"01-09-15";"Rosario";"Soja";"U$S 227.86"
"02-09-15";"Rosario";"Soja";"U$S 228.79"
"03-09-15";"Rosario";"Soja";"U$S 226.47"
"04-09-15";"Rosario";"Soja";"U$S 226.35"
"08-09-15";"Rosario";"Soja";"U$S 227.05"
"09-09-15";"Rosario";"Soja";"U$S 227.95"
"10-09-15";"Rosario";"Soja";"U$S 229.56"
"11-09-15";"Rosario";"Soja";"U$S 229.31"
"14-09-15";"Rosario";"Soja";"U$S 230.79"
"15-09-15";"Rosario";"Soja";"U$S 230.11"
"16-09-15";"Rosario";"Soja";"U$S 227.83"
"17-09-15";"Rosario";"Soja";"U$S 225.7"
"21-09-15";"Rosario";"Soja";"U$S 224.78"
"22-09-15";"Rosario";"Soja";"U$S 223.09"
"23-09-15";"Rosario";"Soja";"U$S 223.45"
"24-09-15";"Rosario";"Soja";"U$S 223.31"
"25-09-15";"Rosario";"Soja";"U$S 227.49"
"28-09-15";"Rosario";"Soja";"U$S 223.17"
"29-09-15";"Rosario";"Soja";"U$S 227.8"
"05-10-15";"Rosario";"Soja";"U$S 224.62"
"06-10-15";"Rosario";"Soja";"U$S 232.04"
"08-10-15";"Rosario";"Soja";"U$S 225.69"
"09-10-15";"Rosario";"Soja";"U$S 229.27"
"13-10-15";"Rosario";"Soja";"U$S 233.27"
"14-10-15";"Rosario";"Soja";"U$S 232.62"
"15-10-15";"Rosario";"Soja";"U$S 232.5"
"16-10-15";"Rosario";"Soja";"U$S 231.82"
"19-10-15";"Rosario";"Soja";"U$S 231.1"
"20-10-15";"Rosario";"Soja";"U$S 232.53"
"21-10-15";"Rosario";"Soja";"U$S 233.94"
"22-10-15";"Rosario";"Soja";"U$S 235.44"
"23-10-15";"Rosario";"Soja";"U$S 237.39"
"26-10-15";"Rosario";"Soja";"U$S 241.42"
"27-10-15";"Rosario";"Soja";"U$S 241.27"
"29-10-15";"Rosario";"Soja";"U$S 229.51"
"30-10-15";"Rosario";"Soja";"U$S 240.94"
"03-11-15";"Rosario";"Soja";"U$S 239.49"
"04-11-15";"Rosario";"Soja";"U$S 239.24"
"11-11-15";"Rosario";"Soja";"U$S 240.55"
"12-11-15";"Rosario";"Soja";"U$S 244.93"
"13-11-15";"Rosario";"Soja";"U$S 243.66"
"17-11-15";"Rosario";"Soja";"U$S 252.02"
"18-11-15";"Rosario";"Soja";"U$S 263.79"
"19-11-15";"Rosario";"Soja";"U$S 266.13"
"20-11-15";"Rosario";"Soja";"U$S 263.76"
"04-12-15";"Rosario";"Soja";"U$S 292.91"
"09-12-15";"Rosario";"Soja";"U$S 304.03"
"10-12-15";"Rosario";"Soja";"U$S 307.66"
"11-12-15";"Rosario";"Soja";"U$S 306.97"
"14-12-15";"Rosario";"Soja";"U$S 306.56"
"15-12-15";"Rosario";"Soja";"U$S 306.56"
"18-12-15";"Rosario";"Soja";"U$S 226.42"
